accession,date,img_id,img_name,class,x1,y1,x2,y2
Ta01927,20170703,Ta01927_20170703,Ta01927_20170703.jpg,quadrat_corner,3242,133,3582,453
Ta01927,20170703,Ta01927_20170703,Ta01927_20170703.jpg,quadrat_corner,3318,2865,3678,3233
Ta01927,20170703,Ta01927_20170703,Ta01927_20170703.jpg,quadrat_corner,410,2925,758,3269
Ta00799,20170703,Ta00799_20170703,Ta00799_20170703.jpg,clover,1450,8,3394,2560
Ta00799,20170703,Ta00799_20170703,Ta00799_20170703.jpg,quadrat,571,0,4272,3408
Ta00799,20170703,Ta00799_20170703,Ta00799_20170703.jpg,quadrat_corner,790,0,1158,325
Ta00799,20170703,Ta00799_20170703,Ta00799_20170703.jpg,quadrat_corner,3782,0,4144,314
Ta00799,20170703,Ta00799_20170703,Ta00799_20170703.jpg,quadrat_corner,3856,2960,4262,3418
Ta00799,20170703,Ta00799_20170703,Ta00799_20170703.jpg,quadrat_corner,566,2928,982,3365
Ta01946,20170608,Ta01946_20170608,Ta01946_20170608.jpg,clover,2243,1192,3154,2334
Ta01946,20170608,Ta01946_20170608,Ta01946_20170608.jpg,quadrat,1527,277,4418,3168
Ta01946,20170608,Ta01946_20170608,Ta01946_20170608.jpg,quadrat_corner,1538,256,1847,570
Ta01946,20170608,Ta01946_20170608,Ta01946_20170608.jpg,quadrat_corner,4109,256,4439,592
Ta01946,20170608,Ta01946_20170608,Ta01946_20170608.jpg,quadrat_corner,4103,2837,4423,3157
Ta01946,20170608,Ta01946_20170608,Ta01946_20170608.jpg,quadrat_corner,1527,2826,1858,3141
Ta02350,20170703,Ta02350_20170703,Ta02350_20170703.jpg,clover,2057,627,3907,2201
Ta02350,20170703,Ta02350_20170703,Ta02350_20170703.jpg,quadrat,1432,0,4890,3317
Ta02350,20170703,Ta02350_20170703,Ta02350_20170703.jpg,quadrat_corner,1447,0,1802,302
Ta02350,20170703,Ta02350_20170703,Ta02350_20170703.jpg,quadrat_corner,4474,0,4853,220
Ta02350,20170703,Ta02350_20170703,Ta02350_20170703.jpg,quadrat_corner,4514,2899,4881,3265
Ta02350,20170703,Ta02350_20170703,Ta02350_20170703.jpg,quadrat_corner,1502,2965,1878,3329
Ta01433,20170703,Ta01433_20170703,Ta01433_20170703.jpg,clover,1655,681,3975,3097
Ta01433,20170703,Ta01433_20170703,Ta01433_20170703.jpg,quadrat,1079,0,4566,3456
Ta01433,20170703,Ta01433_20170703,Ta01433_20170703.jpg,quadrat_corner,1085,62,1444,427
Ta01433,20170703,Ta01433_20170703,Ta01433_20170703.jpg,quadrat_corner,4154,0,4529,359
Ta01433,20170703,Ta01433_20170703,Ta01433_20170703.jpg,quadrat_corner,4201,3035,4563,3410
Ta01433,20170703,Ta01433_20170703,Ta01433_20170703.jpg,quadrat_corner,1172,3128,1549,3456
Ta01537,20170703,Ta01537_20170703,Ta01537_20170703.jpg,clover,1509,768,3809,2882
Ta01537,20170703,Ta01537_20170703,Ta01537_20170703.jpg,quadrat,1172,37,4660,3456
Ta01537,20170703,Ta01537_20170703,Ta01537_20170703.jpg,quadrat_corner,1181,116,1570,486
Ta01537,20170703,Ta01537_20170703,Ta01537_20170703.jpg,quadrat_corner,4258,32,4637,393
Ta01537,20170703,Ta01537_20170703,Ta01537_20170703.jpg,quadrat_corner,4285,3100,4674,3456
Ta01537,20170703,Ta01537_20170703,Ta01537_20170703.jpg,quadrat_corner,1250,3151,1657,3456
Ta01768,20170703,Ta01768_20170703,Ta01768_20170703.jpg,clover,1385,489,3604,2744
Ta01768,20170703,Ta01768_20170703,Ta01768_20170703.jpg,quadrat,578,0,4170,3385
Ta01768,20170703,Ta01768_20170703,Ta01768_20170703.jpg,quadrat_corner,627,0,995,257
Ta01768,20170703,Ta01768_20170703,Ta01768_20170703.jpg,quadrat_corner,3678,0,4052,210
Ta01768,20170703,Ta01768_20170703,Ta01768_20170703.jpg,quadrat_corner,3789,2961,4170,3351
Ta01768,20170703,Ta01768_20170703,Ta01768_20170703.jpg,quadrat_corner,572,3014,952,3403
Ta02138,20170703,Ta02138_20170703,Ta02138_20170703.jpg,clover,1892,1015,3114,2239
Ta02138,20170703,Ta02138_20170703,Ta02138_20170703.jpg,quadrat,694,106,4334,3455
Ta02138,20170703,Ta02138_20170703,Ta02138_20170703.jpg,quadrat_corner,861,118,1225,434
Ta02138,20170703,Ta02138_20170703,Ta02138_20170703.jpg,quadrat_corner,3797,130,4164,446
Ta02138,20170703,Ta02138_20170703,Ta02138_20170703.jpg,quadrat_corner,3961,3061,4334,3456
Ta02138,20170703,Ta02138_20170703,Ta02138_20170703.jpg,quadrat_corner,713,3058,1103,3456
Ta00208,20170703,Ta00208_20170703,Ta00208_20170703.jpg,clover,1056,777,3608,1840
Ta00208,20170703,Ta00208_20170703,Ta00208_20170703.jpg,quadrat,361,0,3929,3255
Ta00208,20170703,Ta00208_20170703,Ta00208_20170703.jpg,quadrat_corner,510,0,873,188
Ta00208,20170703,Ta00208_20170703,Ta00208_20170703.jpg,quadrat_corner,3486,0,3859,209
Ta00208,20170703,Ta00208_20170703,Ta00208_20170703.jpg,quadrat_corner,3529,2839,3929,3249
Ta00208,20170703,Ta00208_20170703,Ta00208_20170703.jpg,quadrat_corner,355,2833,745,3249
Ta00374,20170703,Ta00374_20170703,Ta00374_20170703.jpg,clover,1722,759,3152,1809
Ta00374,20170703,Ta00374_20170703,Ta00374_20170703.jpg,quadrat,630,143,3795,3225
Ta00374,20170703,Ta00374_20170703,Ta00374_20170703.jpg,quadrat_corner,746,157,1088,477
Ta00374,20170703,Ta00374_20170703,Ta00374_20170703.jpg,quadrat_corner,3416,167,3763,500
Ta00374,20170703,Ta00374_20170703,Ta00374_20170703.jpg,quadrat_corner,621,2859,968,3215
Ta00374,20170703,Ta00374_20170703,Ta00374_20170703.jpg,quadrat_corner,3457,2887,3795,3220
Ta01753,20170703,Ta01753_20170703,Ta01753_20170703.jpg,clover,1921,746,3415,2282
Ta01753,20170703,Ta01753_20170703,Ta01753_20170703.jpg,quadrat,950,41,4438,3396
Ta01753,20170703,Ta01753_20170703,Ta01753_20170703.jpg,quadrat_corner,1110,84,1473,425
Ta01753,20170703,Ta01753_20170703,Ta01753_20170703.jpg,quadrat_corner,3979,25,4385,393
Ta01753,20170703,Ta01753_20170703,Ta01753_20170703.jpg,quadrat_corner,4054,3006,4427,3396
Ta01753,20170703,Ta01753_20170703,Ta01753_20170703.jpg,quadrat_corner,950,2953,1345,3332
Ta00162,20170703,Ta00162_20170703,Ta00162_20170703.jpg,clover,1236,407,3133,2558
Ta00162,20170703,Ta00162_20170703,Ta00162_20170703.jpg,quadrat,1000,0,4507,3350
Ta00162,20170703,Ta00162_20170703,Ta00162_20170703.jpg,quadrat_corner,1010,0,1394,324
Ta00162,20170703,Ta00162_20170703,Ta00162_20170703.jpg,quadrat_corner,4040,0,4443,204
Ta00162,20170703,Ta00162_20170703,Ta00162_20170703.jpg,quadrat_corner,4151,2864,4512,3243
Ta00162,20170703,Ta00162_20170703,Ta00162_20170703.jpg,quadrat_corner,1130,2984,1509,3345
Ta02186,20170703,Ta02186_20170703,Ta02186_20170703.jpg,clover,2387,935,3519,1917
Ta02186,20170703,Ta02186_20170703,Ta02186_20170703.jpg,quadrat,618,0,4340,3456
Ta02186,20170703,Ta02186_20170703,Ta02186_20170703.jpg,quadrat_corner,751,0,1156,328
Ta02186,20170703,Ta02186_20170703,Ta02186_20170703.jpg,quadrat_corner,3796,0,4164,349
Ta02186,20170703,Ta02186_20170703,Ta02186_20170703.jpg,quadrat_corner,3914,3037,4335,3456
Ta02186,20170703,Ta02186_20170703,Ta02186_20170703.jpg,quadrat_corner,596,3027,1023,3456
Ta01633,20170703,Ta01633_20170703,Ta01633_20170703.jpg,clover,1930,250,3684,1763
Ta01633,20170703,Ta01633_20170703,Ta01633_20170703.jpg,quadrat,765,0,4406,3456
Ta01633,20170703,Ta01633_20170703,Ta01633_20170703.jpg,quadrat_corner,940,0,1310,319
Ta01633,20170703,Ta01633_20170703,Ta01633_20170703.jpg,quadrat_corner,3948,0,4322,338
Ta01633,20170703,Ta01633_20170703,Ta01633_20170703.jpg,quadrat_corner,4012,3053,4406,3442
Ta01633,20170703,Ta01633_20170703,Ta01633_20170703.jpg,quadrat_corner,755,3007,1153,3405
Ta01740,20170703,Ta01740_20170703,Ta01740_20170703.jpg,clover,1085,959,3378,2807
Ta01740,20170703,Ta01740_20170703,Ta01740_20170703.jpg,quadrat,176,48,3701,3424
Ta01740,20170703,Ta01740_20170703,Ta01740_20170703.jpg,quadrat_corner,277,85,645,437
Ta01740,20170703,Ta01740_20170703,Ta01740_20170703.jpg,quadrat_corner,3189,59,3557,384
Ta01740,20170703,Ta01740_20170703,Ta01740_20170703.jpg,quadrat_corner,3333,2971,3701,3381
Ta01740,20170703,Ta01740_20170703,Ta01740_20170703.jpg,quadrat_corner,171,3051,560,3445
Ta00034,20170703,Ta00034_20170703,Ta00034_20170703.jpg,clover,1417,0,3966,3016
Ta00034,20170703,Ta00034_20170703,Ta00034_20170703.jpg,quadrat,681,0,4313,3225
Ta00034,20170703,Ta00034_20170703,Ta00034_20170703.jpg,quadrat_corner,839,0,1213,204
Ta00034,20170703,Ta00034_20170703,Ta00034_20170703.jpg,quadrat_corner,3772,0,4165,204
Ta00034,20170703,Ta00034_20170703,Ta00034_20170703.jpg,quadrat_corner,3920,2808,4308,3220
Ta00034,20170703,Ta00034_20170703,Ta00034_20170703.jpg,quadrat_corner,677,2822,1065,3239
Ta00198,20170703,Ta00198_20170703,Ta00198_20170703.jpg,clover,1313,550,3689,2389
Ta00198,20170703,Ta00198_20170703,Ta00198_20170703.jpg,quadrat,762,0,4303,3440
Ta00198,20170703,Ta00198_20170703,Ta00198_20170703.jpg,quadrat_corner,895,0,1274,357
Ta00198,20170703,Ta00198_20170703,Ta00198_20170703.jpg,quadrat_corner,3866,0,4245,341
Ta00198,20170703,Ta00198_20170703,Ta00198_20170703.jpg,quadrat_corner,3925,3034,4319,3413
Ta00198,20170703,Ta00198_20170703,Ta00198_20170703.jpg,quadrat_corner,767,2992,1146,3381
Ta00959,20170703,Ta00959_20170703,Ta00959_20170703.jpg,clover,1485,797,3377,2581
Ta00959,20170703,Ta00959_20170703,Ta00959_20170703.jpg,quadrat,313,98,4281,3456
Ta00959,20170703,Ta00959_20170703,Ta00959_20170703.jpg,quadrat_corner,627,125,1001,461
Ta00959,20170703,Ta00959_20170703,Ta00959_20170703.jpg,quadrat_corner,3689,152,4073,482
Ta00959,20170703,Ta00959_20170703,Ta00959_20170703.jpg,quadrat_corner,3859,3176,4270,3456
Ta00959,20170703,Ta00959_20170703,Ta00959_20170703.jpg,quadrat_corner,339,3128,777,3456
Ta02021,20170703,Ta02021_20170703,Ta02021_20170703.jpg,clover,1597,302,3870,2798
Ta02021,20170703,Ta02021_20170703,Ta02021_20170703.jpg,quadrat,660,0,4193,3343
Ta02021,20170703,Ta02021_20170703,Ta02021_20170703.jpg,quadrat_corner,3705,0,4082,306
Ta02021,20170703,Ta02021_20170703,Ta02021_20170703.jpg,quadrat_corner,3805,2940,4191,3340
Ta02021,20170703,Ta02021_20170703,Ta02021_20170703.jpg,quadrat_corner,655,2950,1032,3340
Ta02021,20170703,Ta02021_20170703,Ta02021_20170703.jpg,quadrat_corner,814,57,1168,381
Ta01450,20170703,Ta01450_20170703,Ta01450_20170703.jpg,clover,1682,377,3323,2189
Ta01450,20170703,Ta01450_20170703,Ta01450_20170703.jpg,quadrat,365,4,3972,3399
Ta01450,20170703,Ta01450_20170703,Ta01450_20170703.jpg,quadrat_corner,457,25,821,348
Ta01450,20170703,Ta01450_20170703,Ta01450_20170703.jpg,quadrat_corner,3405,0,3761,323
Ta01450,20170703,Ta01450_20170703,Ta01450_20170703.jpg,quadrat_corner,3593,2925,3986,3334
Ta01450,20170703,Ta01450_20170703,Ta01450_20170703.jpg,quadrat_corner,373,3016,773,3408
Ta01916,20170703,Ta01916_20170703,Ta01916_20170703.jpg,clover,782,138,3859,3047
Ta01916,20170703,Ta01916_20170703,Ta01916_20170703.jpg,quadrat,635,0,4433,3456
Ta01916,20170703,Ta01916_20170703,Ta01916_20170703.jpg,quadrat_corner,776,0,1179,304
Ta01916,20170703,Ta01916_20170703,Ta01916_20170703.jpg,quadrat_corner,3893,4,4281,363
Ta01916,20170703,Ta01916_20170703,Ta01916_20170703.jpg,quadrat_corner,4041,3127,4424,3456
Ta01916,20170703,Ta01916_20170703,Ta01916_20170703.jpg,quadrat_corner,633,3097,1041,3456
Ta01957,20170608,Ta01957_20170608,Ta01957_20170608.jpg,clover,2299,1603,3380,2563
Ta01957,20170608,Ta01957_20170608,Ta01957_20170608.jpg,quadrat,1371,486,4329,3372
Ta01957,20170608,Ta01957_20170608,Ta01957_20170608.jpg,quadrat_corner,1373,502,1684,806
Ta01957,20170608,Ta01957_20170608,Ta01957_20170608.jpg,quadrat_corner,3993,499,4318,804
Ta01957,20170608,Ta01957_20170608,Ta01957_20170608.jpg,quadrat_corner,3957,3064,4266,3377
Ta01957,20170608,Ta01957_20170608,Ta01957_20170608.jpg,quadrat_corner,1418,3077,1740,3365
Ta01608,20170703,Ta01608_20170703,Ta01608_20170703.jpg,clover,1666,949,3393,2486
Ta01608,20170703,Ta01608_20170703,Ta01608_20170703.jpg,quadrat,703,59,4265,3456
Ta01608,20170703,Ta01608_20170703,Ta01608_20170703.jpg,quadrat_corner,814,52,1182,402
Ta01608,20170703,Ta01608_20170703,Ta01608_20170703.jpg,quadrat_corner,3784,84,4173,424
Ta01608,20170703,Ta01608_20170703,Ta01608_20170703.jpg,quadrat_corner,3888,3106,4263,3456
Ta01608,20170703,Ta01608_20170703,Ta01608_20170703.jpg,quadrat_corner,703,3100,1086,3456
Ta02365,20170703,Ta02365_20170703,Ta02365_20170703.jpg,clover,2147,565,3171,1719
Ta02365,20170703,Ta02365_20170703,Ta02365_20170703.jpg,quadrat,819,55,4354,3413
Ta02365,20170703,Ta02365_20170703,Ta02365_20170703.jpg,quadrat_corner,977,57,1332,370
Ta02365,20170703,Ta02365_20170703,Ta02365_20170703.jpg,quadrat_corner,3866,127,4227,445
Ta02365,20170703,Ta02365_20170703,Ta02365_20170703.jpg,quadrat_corner,3986,3031,4349,3406
Ta02365,20170703,Ta02365_20170703,Ta02365_20170703.jpg,quadrat_corner,812,2999,1191,3374
Ta02005,20170703,Ta02005_20170703,Ta02005_20170703.jpg,clover,140,0,4458,3456
Ta02005,20170703,Ta02005_20170703,Ta02005_20170703.jpg,quadrat,442,180,3838,3456
Ta02005,20170703,Ta02005_20170703,Ta02005_20170703.jpg,quadrat_corner,637,179,989,509
Ta02005,20170703,Ta02005_20170703,Ta02005_20170703.jpg,quadrat_corner,3455,261,3804,572
Ta02005,20170703,Ta02005_20170703,Ta02005_20170703.jpg,quadrat_corner,3462,3124,3825,3456
Ta02005,20170703,Ta02005_20170703,Ta02005_20170703.jpg,quadrat_corner,430,3049,801,3418
Ta01780,20170703,Ta01780_20170703,Ta01780_20170703.jpg,quadrat_corner,745,0,1073,282
Ta01780,20170703,Ta01780_20170703,Ta01780_20170703.jpg,quadrat_corner,689,2983,1048,3348
Ta01780,20170703,Ta01780_20170703,Ta01780_20170703.jpg,quadrat_corner,3830,2970,4195,3342
Ta01780,20170703,Ta01780_20170703,Ta01780_20170703.jpg,quadrat_corner,3743,0,4111,210
Ta01780,20170703,Ta01780_20170703,Ta01780_20170703.jpg,clover,1868,278,3619,2259
Ta01780,20170703,Ta01780_20170703,Ta01780_20170703.jpg,quadrat,674,0,4195,3354
Ta02309,20170608,Ta02309_20170608,Ta02309_20170608.jpg,clover,1863,1010,3641,2736
Ta02309,20170608,Ta02309_20170608,Ta02309_20170608.jpg,quadrat,1118,406,4072,3370
Ta02309,20170608,Ta02309_20170608,Ta02309_20170608.jpg,quadrat_corner,1125,475,1429,779
Ta02309,20170608,Ta02309_20170608,Ta02309_20170608.jpg,quadrat_corner,3711,404,4022,713
Ta02309,20170608,Ta02309_20170608,Ta02309_20170608.jpg,quadrat_corner,3759,2961,4066,3274
Ta02309,20170608,Ta02309_20170608,Ta02309_20170608.jpg,quadrat_corner,1220,3054,1538,3367
Ta01657,20170703,Ta01657_20170703,Ta01657_20170703.jpg,clover,2031,558,4188,2911
Ta01657,20170703,Ta01657_20170703,Ta01657_20170703.jpg,quadrat,796,55,4640,3347
Ta01657,20170703,Ta01657_20170703,Ta01657_20170703.jpg,quadrat_corner,1036,71,1413,370
Ta01657,20170703,Ta01657_20170703,Ta01657_20170703.jpg,quadrat_corner,4018,55,4381,356
Ta01657,20170703,Ta01657_20170703,Ta01657_20170703.jpg,quadrat_corner,4225,2931,4629,3338
Ta01657,20170703,Ta01657_20170703,Ta01657_20170703.jpg,quadrat_corner,803,2911,1209,3338
Ta02316,20170608,Ta02316_20170608,Ta02316_20170608.jpg,clover,1625,552,3989,2144
Ta02316,20170608,Ta02316_20170608,Ta02316_20170608.jpg,quadrat,1380,29,4291,2929
Ta02316,20170608,Ta02316_20170608,Ta02316_20170608.jpg,quadrat_corner,1389,36,1697,336
Ta02316,20170608,Ta02316_20170608,Ta02316_20170608.jpg,quadrat_corner,3979,36,4291,327
Ta02316,20170608,Ta02316_20170608,Ta02316_20170608.jpg,quadrat_corner,1405,2623,1720,2927
Ta02316,20170608,Ta02316_20170608,Ta02316_20170608.jpg,quadrat_corner,3980,2589,4266,2904
Ta00146,20170703,Ta00146_20170703,Ta00146_20170703.jpg,clover,1120,615,3714,2509
Ta00146,20170703,Ta00146_20170703,Ta00146_20170703.jpg,quadrat,532,0,4091,3415
Ta00146,20170703,Ta00146_20170703,Ta00146_20170703.jpg,quadrat_corner,632,9,1016,343
Ta00146,20170703,Ta00146_20170703,Ta00146_20170703.jpg,quadrat_corner,3607,21,3972,354
Ta00146,20170703,Ta00146_20170703,Ta00146_20170703.jpg,quadrat_corner,3696,3009,4084,3401
Ta00146,20170703,Ta00146_20170703,Ta00146_20170703.jpg,quadrat_corner,542,3027,919,3427
Ta02042,20170608,Ta02042_20170608,Ta02042_20170608.jpg,clover,1952,813,3418,2275
Ta02042,20170608,Ta02042_20170608,Ta02042_20170608.jpg,quadrat,1241,239,4172,3150
Ta02042,20170608,Ta02042_20170608,Ta02042_20170608.jpg,quadrat_corner,1248,284,1557,575
Ta02042,20170608,Ta02042_20170608,Ta02042_20170608.jpg,quadrat_corner,3829,239,4140,533
Ta02042,20170608,Ta02042_20170608,Ta02042_20170608.jpg,quadrat_corner,3843,2795,4166,3104
Ta02042,20170608,Ta02042_20170608,Ta02042_20170608.jpg,quadrat_corner,1304,2848,1615,3145
Ta01129,20170703,Ta01129_20170703,Ta01129_20170703.jpg,clover,1906,843,2937,2012
Ta01129,20170703,Ta01129_20170703,Ta01129_20170703.jpg,quadrat,187,9,3848,3372
Ta01129,20170703,Ta01129_20170703,Ta01129_20170703.jpg,quadrat_corner,374,34,734,347
Ta01129,20170703,Ta01129_20170703,Ta01129_20170703.jpg,quadrat_corner,3353,9,3691,316
Ta01129,20170703,Ta01129_20170703,Ta01129_20170703.jpg,quadrat_corner,3462,2943,3846,3342
Ta01129,20170703,Ta01129_20170703,Ta01129_20170703.jpg,quadrat_corner,187,2968,562,3368
Ta01970,20170608,Ta01970_20170608,Ta01970_20170608.jpg,clover,2143,1537,3269,2650
Ta01970,20170608,Ta01970_20170608,Ta01970_20170608.jpg,quadrat,1388,531,4311,3452
Ta01970,20170608,Ta01970_20170608,Ta01970_20170608.jpg,quadrat_corner,1422,536,1720,838
Ta01970,20170608,Ta01970_20170608,Ta01970_20170608.jpg,quadrat_corner,3984,558,4304,870
Ta01970,20170608,Ta01970_20170608,Ta01970_20170608.jpg,quadrat_corner,3932,3150,4259,3449
Ta01970,20170608,Ta01970_20170608,Ta01970_20170608.jpg,quadrat_corner,1397,3097,1700,3401
Ta01493,20170703,Ta01493_20170703,Ta01493_20170703.jpg,clover,775,661,3412,2609
Ta01493,20170703,Ta01493_20170703,Ta01493_20170703.jpg,quadrat,276,259,3861,3456
Ta01493,20170703,Ta01493_20170703,Ta01493_20170703.jpg,quadrat_corner,444,254,800,579
Ta01493,20170703,Ta01493_20170703,Ta01493_20170703.jpg,quadrat_corner,3334,266,3693,575
Ta01493,20170703,Ta01493_20170703,Ta01493_20170703.jpg,quadrat_corner,3477,3145,3850,3456
Ta01493,20170703,Ta01493_20170703,Ta01493_20170703.jpg,quadrat_corner,269,3172,662,3456
Ta00083,20170703,Ta00083_20170703,Ta00083_20170703.jpg,clover,2290,475,4043,2182
Ta00083,20170703,Ta00083_20170703,Ta00083_20170703.jpg,quadrat,1182,0,4808,3381
Ta00083,20170703,Ta00083_20170703,Ta00083_20170703.jpg,quadrat_corner,1373,0,1734,289
Ta00083,20170703,Ta00083_20170703,Ta00083_20170703.jpg,quadrat_corner,4345,0,4706,293
Ta00083,20170703,Ta00083_20170703,Ta00083_20170703.jpg,quadrat_corner,4404,2997,4794,3383
Ta00083,20170703,Ta00083_20170703,Ta00083_20170703.jpg,quadrat_corner,1195,2922,1559,3317
Ta00072,20170703,Ta00072_20170703,Ta00072_20170703.jpg,clover,1491,643,4107,3006
Ta00072,20170703,Ta00072_20170703,Ta00072_20170703.jpg,quadrat,1105,39,4626,3456
Ta00072,20170703,Ta00072_20170703,Ta00072_20170703.jpg,quadrat_corner,1121,173,1470,525
Ta00072,20170703,Ta00072_20170703,Ta00072_20170703.jpg,quadrat_corner,4140,48,4534,404
Ta00072,20170703,Ta00072_20170703,Ta00072_20170703.jpg,quadrat_corner,4247,3084,4626,3443
Ta00072,20170703,Ta00072_20170703,Ta00072_20170703.jpg,quadrat_corner,1225,3200,1618,3456
Ta00292,20170703,Ta00292_20170703,Ta00292_20170703.jpg,clover,1793,1003,3209,2788
Ta00292,20170703,Ta00292_20170703,Ta00292_20170703.jpg,quadrat,69,7,3763,3436
Ta00292,20170703,Ta00292_20170703,Ta00292_20170703.jpg,quadrat_corner,326,0,712,306
Ta00292,20170703,Ta00292_20170703,Ta00292_20170703.jpg,quadrat_corner,3334,5,3702,328
Ta00292,20170703,Ta00292_20170703,Ta00292_20170703.jpg,quadrat_corner,3377,3007,3770,3422
Ta00292,20170703,Ta00292_20170703,Ta00292_20170703.jpg,quadrat_corner,81,2971,471,3361
Ta01982,20170608,Ta01982_20170608,Ta01982_20170608.jpg,clover,2168,1673,3169,2820
Ta01982,20170608,Ta01982_20170608,Ta01982_20170608.jpg,quadrat,1096,649,4082,3456
Ta01982,20170608,Ta01982_20170608,Ta01982_20170608.jpg,quadrat_corner,1095,706,1422,1022
Ta01982,20170608,Ta01982_20170608,Ta01982_20170608.jpg,quadrat_corner,3705,654,4018,954
Ta01982,20170608,Ta01982_20170608,Ta01982_20170608.jpg,quadrat_corner,3759,3233,4068,3456
Ta01982,20170608,Ta01982_20170608,Ta01982_20170608.jpg,quadrat_corner,1195,3326,1506,3456
Ta02270,20170703,Ta02270_20170703,Ta02270_20170703.jpg,clover,2678,1045,3863,2164
Ta02270,20170703,Ta02270_20170703,Ta02270_20170703.jpg,quadrat,823,68,4479,3456
Ta02270,20170703,Ta02270_20170703,Ta02270_20170703.jpg,quadrat_corner,1059,70,1425,411
Ta02270,20170703,Ta02270_20170703,Ta02270_20170703.jpg,quadrat_corner,4047,102,4431,436
Ta02270,20170703,Ta02270_20170703,Ta02270_20170703.jpg,quadrat_corner,4082,3192,4465,3456
Ta02270,20170703,Ta02270_20170703,Ta02270_20170703.jpg,quadrat_corner,834,3084,1221,3456
Ta01540,20170703,Ta01540_20170703,Ta01540_20170703.jpg,clover,2063,1110,3791,2541
Ta01540,20170703,Ta01540_20170703,Ta01540_20170703.jpg,quadrat,955,0,4527,3442
Ta01540,20170703,Ta01540_20170703,Ta01540_20170703.jpg,quadrat_corner,1011,95,1363,418
Ta01540,20170703,Ta01540_20170703,Ta01540_20170703.jpg,quadrat_corner,3934,0,4307,327
Ta01540,20170703,Ta01540_20170703,Ta01540_20170703.jpg,quadrat_corner,4145,2961,4531,3379
Ta01540,20170703,Ta01540_20170703,Ta01540_20170703.jpg,quadrat_corner,946,3058,1329,3440
Ta01037,20170703,Ta01037_20170703,Ta01037_20170703.jpg,clover,2637,173,4016,1996
Ta01037,20170703,Ta01037_20170703,Ta01037_20170703.jpg,quadrat,1209,0,4894,3440
Ta01037,20170703,Ta01037_20170703,Ta01037_20170703.jpg,quadrat_corner,1275,0,1647,338
Ta01037,20170703,Ta01037_20170703,Ta01037_20170703.jpg,quadrat_corner,4311,0,4699,247
Ta01037,20170703,Ta01037_20170703,Ta01037_20170703.jpg,quadrat_corner,4488,2990,4869,3397
Ta01037,20170703,Ta01037_20170703,Ta01037_20170703.jpg,quadrat_corner,1232,3038,1609,3436
Ta01094,20170703,Ta01094_20170703,Ta01094_20170703.jpg,clover,1961,795,3759,3179
Ta01094,20170703,Ta01094_20170703,Ta01094_20170703.jpg,quadrat,1075,130,4531,3456
Ta01094,20170703,Ta01094_20170703,Ta01094_20170703.jpg,quadrat_corner,1098,198,1454,543
Ta01094,20170703,Ta01094_20170703,Ta01094_20170703.jpg,quadrat_corner,4093,143,4470,482
Ta01094,20170703,Ta01094_20170703,Ta01094_20170703.jpg,quadrat_corner,4165,3138,4522,3456
Ta01094,20170703,Ta01094_20170703,Ta01094_20170703.jpg,quadrat_corner,1143,3225,1516,3456
Ta00749,20170703,Ta00749_20170703,Ta00749_20170703.jpg,clover,1816,1053,3058,2663
Ta00749,20170703,Ta00749_20170703,Ta00749_20170703.jpg,quadrat,1055,143,4531,3456
Ta00749,20170703,Ta00749_20170703,Ta00749_20170703.jpg,quadrat_corner,1066,157,1448,513
Ta00749,20170703,Ta00749_20170703,Ta00749_20170703.jpg,quadrat_corner,4163,206,4540,574
Ta00749,20170703,Ta00749_20170703,Ta00749_20170703.jpg,quadrat_corner,4091,3250,4468,3456
Ta00749,20170703,Ta00749_20170703,Ta00749_20170703.jpg,quadrat_corner,1052,3254,1436,3456
Ta01140,20170703,Ta01140_20170703,Ta01140_20170703.jpg,clover,2076,1085,3419,2243
Ta01140,20170703,Ta01140_20170703,Ta01140_20170703.jpg,quadrat,523,36,4188,3456
Ta01140,20170703,Ta01140_20170703,Ta01140_20170703.jpg,quadrat_corner,680,66,1044,404
Ta01140,20170703,Ta01140_20170703,Ta01140_20170703.jpg,quadrat_corner,3723,32,4095,370
Ta01140,20170703,Ta01140_20170703,Ta01140_20170703.jpg,quadrat_corner,3804,3145,4195,3456
Ta01140,20170703,Ta01140_20170703,Ta01140_20170703.jpg,quadrat_corner,516,3124,902,3456
Ta00966,20170703,Ta00966_20170703,Ta00966_20170703.jpg,clover,1243,256,3569,2623
Ta00966,20170703,Ta00966_20170703,Ta00966_20170703.jpg,quadrat,533,0,3993,3258
Ta00966,20170703,Ta00966_20170703,Ta00966_20170703.jpg,quadrat_corner,651,0,1011,302
Ta00966,20170703,Ta00966_20170703,Ta00966_20170703.jpg,quadrat_corner,3550,0,3905,284
Ta00966,20170703,Ta00966_20170703,Ta00966_20170703.jpg,quadrat_corner,3609,2884,3970,3263
Ta00966,20170703,Ta00966_20170703,Ta00966_20170703.jpg,quadrat_corner,533,2891,914,3261
Ta01615,20170703,Ta01615_20170703,Ta01615_20170703.jpg,clover,1802,640,3078,1960
Ta01615,20170703,Ta01615_20170703,Ta01615_20170703.jpg,quadrat,592,0,4334,3436
Ta01615,20170703,Ta01615_20170703,Ta01615_20170703.jpg,quadrat_corner,753,0,1127,232
Ta01615,20170703,Ta01615_20170703,Ta01615_20170703.jpg,quadrat_corner,3859,0,4224,238
Ta01615,20170703,Ta01615_20170703,Ta01615_20170703.jpg,quadrat_corner,3934,3040,4333,3442
